#
# U.S. Geological Survey, National Water Information System
# Surface water measurements
#
# Retrieved: 2017-12-19 09:25:53 EST     (vaww02)
#
# Further descriptions of the columns and codes used can be found at:
# https://help.waterdata.usgs.gov/output-formats#streamflow_measurement_data
#
# Data for the following 1 site(s) are contained in this file
#  USGS 03316500 GREEN RIVER AT PARADISE, KY
# -----------------------------------------------------------------------------------
#
#
agency_cd	site_no	measurement_nu	measurement_dt	tz_cd	q_meas_used_fg	party_nm	site_visit_coll_agency_cd	gage_height_va	discharge_va	measured_rating_diff	gage_va_change	gage_va_time	control_type_cd	discharge_cd
USGS	03316500	586	1992-01-15 13:48:00	CST	Yes	RSD/JDF	USGS	12.68	19900	Fair	0.05	0.70	Clear	MEAS
USGS	03316500	587	1992-02-24 16:55:00	CST	Yes	RSD/JDF	USGS	4.98	6570	Good	0.05	1.00	Clear	MEAS
USGS	03316500	588	1992-04-08 11:05:00	CDT	Yes	RSD/JDF	USGS	7.58	10000	Good	-0.07	1.10	Clear	MEAS
USGS	03316500	589	1992-05-18 17:25:00	CDT	Yes	RSD/JDF	USGS	2.04	2260	Fair	-0.02	1.10	Clear	MEAS
USGS	03316500	590	1992-07-06 14:30:00	CDT	Yes	RSD/JDF	USGS	10.70	16900	Good	-0.08	1.20	Clear	MEAS
USGS	03316500	591	1992-08-17 17:38:00	CDT	Yes	RSD/JDF	USGS	2.55	3350	Fair	0.00	1.40	Clear	MEAS
USGS	03316500	592	1992-10-13 16:35:00	CDT	Yes	RSD/JDF	USGS	1.82	1770	Fair	-0.02	1.10	Clear	MEAS
USGS	03316500	593	1992-11-24 12:50:00	CST	Yes	RSD/JDF	USGS	6.38	8760	Fair	0.01	1.10	Clear	MEAS
USGS	03316500	594	1993-01-12 14:20:00	CST	Yes	RSD/JDF	USGS	9.33	13600	Good	0.02	1.10	Clear	MEAS
USGS	03316500	595	1993-02-24 14:30:00	CST	Yes	RSD/JDF	USGS	16.50	25000	Good	-0.05	1.20	DebrisLight	MEAS
USGS	03316500	596	1993-04-05 17:30:00	CDT	Yes	RSD/JDF	USGS	8.66	6870	Good	-0.05	1.10	Clear	MEAS
USGS	03316500	597	1993-05-17 15:58:00	CDT	Yes	RSD/JDF	USGS	2.19	2780	Poor	0.01	1.20	Clear	MEAS
USGS	03316500	598	1993-06-21 15:53:00	CDT	Yes	RSD/JDF	USGS	2.85	2110	Fair	-0.02	1.00	Clear	MEAS
USGS	03316500	599	1993-08-09 14:10:00	CDT	Yes	RSD/GLH	USGS	0.93	681	Poor	0.00	1.20	Clear	MEAS
USGS	03316500	600	1993-10-07 14:00:00	CDT	Yes	GLH/JDF	USGS	1.83	2360	Poor	0.03	1.20	Clear	MEAS
USGS	03316500	601	1993-12-01 14:15:00	CST	Yes	RSD/ACB	USGS	3.94	5280	Good	0.00	0.20	Clear	MEAS
USGS	03316500	602	1994-02-16 14:36:00	CST	Yes	RSD/JDF	USGS	24.04	42300	Good	0.00	0.10	DebrisLight	MEAS
USGS	03316500	603	1994-03-23 09:30:00	CST	Yes	GLH/JDF	USGS	13.58	16600	Good	-0.13	1.00	Clear	MEAS
USGS	03316500	604	1994-07-12 13:54:00	CDT	Yes	RSD/JDF	USGS	2.25	2860	Good	0.00	0.10	Clear	MEAS
USGS	03316500	605	1994-12-07 13:02:00	CST	Yes	RSD/JDF	USGS	6.45	10300	Good	0.00	0.20	Clear	MEAS
USGS	03316500	606	1995-04-26 12:50:00	CDT	Yes	RSD/JDF	USGS	9.42	13700	Good	-0.01	0.20	Clear	MEAS
USGS	03316500	607	1995-05-23 10:16:00	CDT	Yes	RSD/JDF	USGS	30.02	48900	Fair	0.00	0.60	Clear	MEAS
USGS	03316500	608	1995-05-23 11:06:00	CDT	Yes	RSD/JDF	USGS	30.03	51300	Poor	0.01	0.30	Clear	MEAS
USGS	03316500	609	1995-10-03 13:38:00	CDT	Yes	RSD/JDF	USGS	1.49	1440	Fair	0.00	0.50	Clear	MEAS
USGS	03316500	610	1996-01-25 13:43:00	CST	Yes	RSD/JDF	USGS	19.73	32600	Good	0.03	0.50	Clear	MEAS
USGS	03316500	611	1996-04-23 12:43:00	CDT	Yes	RSD/JDF	USGS	8.18	12200	Good	0.02	0.40	Clear	MEAS
USGS	03316500	612	1996-05-30 12:18:00	CDT	Yes	RSD/JDF	USGS	7.56	11800	Good	0.01	0.40	Clear	MEAS
USGS	03316500	613	1996-09-05 13:21:00	CDT	Yes	RSD/JDF	USGS	1.10	914	Fair	0.00	0.70	DebrisLight	MEAS
USGS	03316500	614	1996-12-11 11:45:00	CST	Yes	RSD/JDF	USGS	10.87	15900	Good	-0.01	0.40	Clear	MEAS
USGS	03316500	615	1997-03-06 13:10:00	CST	Yes	RSD/ACB	USGS	37.34	88400	Fair	0.03	1.10	DebrisLight	MEAS
USGS	03316500	616	1997-03-08 12:21:00	CST	Yes	RSD/ACB	USGS	37.28	87800	Fair	-0.03	0.30	DebrisLight	MEAS
USGS	03316500	617	1997-07-07 12:38:00	CDT	Yes	RSD/JDF	USGS	7.07	10000	Fair	-0.02	0.40	Clear	MEAS
USGS	03316500	618	1997-10-16 13:58:00	CDT	Yes	RSD/JDF	USGS	1.30	1380	Fair	0.00	0.20	Clear	MEAS
USGS	03316500	619	1998-03-11 12:10:00	CST	Yes	RSD/JDF	USGS	8.32	12600	Good	0.02	0.40	Clear	MEAS
USGS	03316500	620	1998-09-29 13:58:00	CDT	Yes	RSD/JDF	USGS	0.89	761	Good	0.00	0.60	Clear	MEAS
USGS	03316500	621	1999-02-05 12:50:00	CST	Yes	RSD/JDF	USGS	16.46	21800	Good	-0.02	0.30	Clear	MEAS
USGS	03316500	622	1999-08-31 13:24:00	CDT	Yes	RSD/JDF	USGS	0.54	417	Poor	0.00	0.60	Clear	MEAS
USGS	03316500	623	2000-07-27 12:48:00	CDT	Yes	RSD/ACB	USGS	0.80	523	Poor	0.00	0.30	DebrisLight	MEAS
USGS	03316500	624	2001-02-08 12:10:00	CST	Yes	RSD/ACB	USGS	2.86	3380	Good	-0.01	0.20	Clear	MEAS
USGS	03316500	625	2001-09-26 14:05:00	CDT	Yes	RSD/JDF	USGS	1.12	706	Poor	-0.01	0.40	Clear	MEAS
USGS	03316500	626	2002-03-25 13:26:00	CST	Yes	RSD/ACB	USGS	23.00	32100	Good	-0.03	1.20	Clear	MEAS
USGS	03316500	627	2002-09-12 13:24:00	CDT	Yes	RSD/DWK	USGS	0.82	473	Poor	0.00	0.40	Clear	MEAS
USGS	03316500	628	2003-01-06 13:48:00	CST	Yes	RSD/JDF	USGS	13.91	18700	Good	-0.02	0.20	DebrisLight	MEAS
USGS	03316500	629	2003-04-29 12:36:00	CDT	Yes	RSD/DWK	USGS	7.28	10300	Good	-0.03	0.30	Clear	MEAS
USGS	03316500	630	2003-07-30 13:28:00	CDT	Yes	RSD/ACB	USGS	2.58	3460	Fair	-0.01	0.20	Clear	MEAS
USGS	03316500	631	2003-10-28 13:18:00	CST	Yes	RSD/DWK	USGS	4.04	5220	Fair	0.00	0.30	Clear	MEAS
USGS	03316500	632	2004-09-07 13:56:00	CDT	Yes	DWK/RSD	USGS	2.30	3260	Fair	0.00	0.30	Clear	MEAS
USGS	03316500	633	2005-01-11 12:23:00	CST	Yes	DWK/JDF	USGS	23.77	34500	Good	-0.01	0.20	DebrisLight	MEAS
USGS	03316500	634	2005-04-14 13:57:00	CDT	Yes	DWK/RSD	USGS	6.86	9350	Good	0.03	0.30	Clear	MEAS
USGS	03316500	635	2006-05-11 15:27:00	CDT	Yes	DWK	USGS	3.22	3580	Good	0.00	0.20	Clear	MEAS
USGS	03316500	636	2006-07-26 12:54:00	CDT	Yes	DWK	USGS	2.34	2150	Good	0.00	0.20	Clear	MEAS
USGS	03316500	637	2006-09-26 11:12:00	CDT	Yes	DWK/RSD	USGS	18.38	33500	Good	0.00	0.20	Clear	MEAS
USGS	03316500	638	2007-03-12 15:11:00	CDT	Yes	DWK/HDR	USGS	5.96	9150	Good	0.00	0.20	Clear	MEAS
USGS	03316500	639	2007-06-18 16:51:00	CDT	Yes	DWK/RSD	USGS	0.77	411	Poor	-0.01	0.40	Clear	MEAS
USGS	03316500	640	2007-09-12 13:07:00	CDT	Yes	DWK/HDR	USGS	0.99	753	Poor	0.02	1.70	Clear	MEAS
USGS	03316500	641	2008-02-06 09:39:00	CST	Yes	DWK/HDR	USGS	15.11	23200	Good	0.09	0.30	Clear	MEAS
USGS	03316500	642	2008-04-06 10:04:00	CDT	Yes	DWK/RSD	USGS	26.73	43200	Good	0.01	0.20		MEAS
USGS	03316500	643	2008-07-17 15:29:00	CDT	Yes	DWK/HDR	USGS	1.94	2700	Good	-0.04	0.30	Clear	MEAS
USGS	03316500	644	2008-10-02 13:58:00	CDT	Yes	DWK/HDR	USGS	1.30	1330	Fair	-0.01	0.70	Clear	MEAS
USGS	03316500	645	2009-04-30 17:23:00	CDT	Yes	DWK/HDR	USGS	5.40	7890	Good	0.00	0.20	Clear	MEAS
USGS	03316500	646	2009-09-01 15:53:00	CDT	Yes	DWK/RSD	USGS	0.94	978	Poor	0.00	0.60	Clear	MEAS
USGS	03316500	647	2009-11-10 14:50:00	CST	Yes	HDR/DWK	USGS	8.63	13400	Good	0.00	0.20	Clear	MEAS
USGS	03316500	648	2010-03-02 14:50:00	CST	Yes	DWK/HDR	USGS	3.80	4190	Good	-0.03	0.20	Clear	MEAS
USGS	03316500	649	2010-05-06 14:31:00	CDT	Yes	DWK	USGS	33.64	93200	Fair	0.01	0.10	Clear	MEAS
USGS	03316500	650	2010-08-31 14:22:30	CDT	Yes	HDR/DWK	USGS	2.61	3960	Good	0.00	0.30	Clear	UNSP
USGS	03316500	651	2010-10-13 14:43:30	CDT	Yes	HDR/RSD	USGS	0.76	540	Poor	0.00	0.30	Clear	MEAS
USGS	03316500	652	2011-02-02 10:07:00	CST	Yes	HDR/DWK	USGS	7.08	11700	Good	0.06	0.20	Clear	MEAS
USGS	03316500	653	2011-04-29 11:52:00	CDT	Yes	HDR/DWK	USGS	30.62	53900	Good	0.01	0.40	Clear	MEAS
USGS	03316500	654	2011-07-28 14:56:00	CDT	Yes	DWK/HDR	USGS	3.02	4530	Good	0.00	0.30	Clear	MEAS
USGS	03316500	655	2011-10-05 10:30:00	CDT	Yes	DWK/HDR	USGS	1.44	1440	Good	0.00	0.30	Clear	MEAS
USGS	03316500	656	2012-02-01 13:15:00	CST	Yes	MAC	USGS	17.09	23100	Good	-0.02	0.50	Clear	MEAS
USGS	03316500	657	2012-06-13 14:52:40	CDT	No	HDR	USGS	0.96	1210	Fair	0.00	0.30	Clear	MEAS
USGS	03316500	658	2012-12-11 13:15:30	CST	Yes	DWK/NAT	USGS	8.27	15900	Good	0.04	0.30	Clear	MEAS
USGS	03316500	659	2013-01-15 15:41:00	CST	Yes	DWK/HDR	USGS	21.05	40400	Good	0.01	0.20	Clear	MEAS
USGS	03316500	660	2013-04-10 10:29:35	CDT	Yes	tsl	USGS	2.63	3570	Good	0.00			MEAS
USGS	03316500	661	2013-05-08 10:22:30	CDT	Yes	DWK	USGS	20.83	37900	Fair	0.00	0.20	Clear	MEAS
USGS	03316500	662	2013-06-25 14:12:00	CDT	Yes	DWK/NAT	USGS	2.03	2340	Fair	0.00	0.20	Clear	MEAS
USGS	03316500	663	2013-11-20 11:09:14	CST	Yes	HDR,DWK	USGS	10.03	16100	Good	-0.02	0.40	Clear	MEAS
USGS	03316500	664	2013-12-11 12:59:09	CST	Yes	DWK/HDR	USGS	15.15	27500	Good	-0.01	0.20	Clear	MEAS
USGS	03316500	665	2014-04-07 16:28:43	CDT	Yes	HDR/NAT	USGS	21.96	33300	Good	-0.01	0.20	Clear	MEAS
USGS	03316500	666	2014-07-29 17:54:30	CDT	Yes	DWK/NAT	USGS	0.81	670	Poor	0.00	0.20	DebrisLight	MEAS
USGS	03316500	667	2014-10-22 14:33:14	CDT	Yes	HDR/DWK	USGS	6.86	11500	Poor	-0.01	0.40	Clear	MEAS
USGS	03316500	668	2015-01-22 12:44:49	CST	Yes	DWK/HDR	USGS	2.79	3800	Fair	0.00	0.30	Clear	MEAS
USGS	03316500	669	2015-03-11 16:37:34	CDT	Yes	SMM/PJB	USGS	26.92	43000	Fair			Clear	MEAS
USGS	03316500	670	2015-06-10 14:47:09	CDT	Yes	HDR,NAT	USGS	1.73	2300	Fair	0.00	0.30	Clear	MEAS
USGS	03316500	671	2015-08-18 15:27:25	CDT	Yes	NAT/DWK	USGS	1.61	1950	Fair	0.01	0.30	Clear	MEAS
USGS	03316500	672	2015-11-12 13:01:52	CST	Yes	dwk/nat	USGS	5.45	8220	Fair	0.02	0.20	Clear	MEAS
USGS	03316500	293	2015-12-30 10:14:54	CST	Yes	tsl jgt	USGS	27.50	48200	Fair	0.00	0.20		MEAS
USGS	03316500	294	2015-12-30 10:46:45	CST	Yes	tsl jgt	USGS	27.50	46800	Good	0.00	0.20		MEAS
USGS	03316500	673	2016-03-23 18:24:57	CDT	Yes	NAT,KTK	USGS	4.15	5830	Fair			Clear	MEAS
USGS	03316500	674	2016-07-13 10:35:49	CDT	Yes	NAT/KTK	USGS	21.22	32800	Poor	0.01	0.20	Clear	MEAS
USGS	03316500	675	2016-10-20 15:26:00	CDT	Yes	LAG	USGS	1.68	1590	Poor	0.02	0.30	Clear	MEAS
USGS	03316500	676	2016-11-29 13:03:20	CST	Yes	KTK/NAT	USGS	2.94	3680	Poor	0.00	0.30	Clear	MEAS
USGS	03316500	677	2017-03-01 14:03:16	CST	Yes	LAG/DWK	USGS	4.36	6240	Poor	0.11	0.30	Clear	MEAS
USGS	03316500	679	2017-04-25 11:34:10	CDT	Yes	NAT/KTK	USGS	9.50	15700	Fair	-0.02	0.41	Clear	MEAS
USGS	03316500	680	2017-07-26 12:05:54	CDT	Yes	NAT	USGS	1.39	1180	Poor	0.03	0.48	Clear	MEAS
USGS	03316500	681	2017-09-03 12:17:15	CDT	Yes	nat/ktk	USGS	17.66	36900	Good	0.03	0.21	Clear	MEAS
